dataset,label,path,pose_rate,lh_rate,rh_rate,any_hand_rate,both_hands_rate,inter_shoulder,bbox_w,bbox_h,bbox_area,shoulder_y,nose_y,pose_visible_frac,hand_oob,hand_border,width,height,aspect,fps,frame_count,n_frames_measured,duration_s,n_frames_read
train,r,dataset_videos\r\r_91f6d131-8129-4c00-b629-68e39c2e15aa.mp4,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.20502847866982105,0.34688114788797164,0.631819928685824,0.21891495929615393,0.4273244877656301,0.24788725905948214,0.758922558922559,0.0,0.0,640.0,480.0,1.3333333333333333,62.5,185.0,90.0,2.96,90.0
train,Qué paso,dataset_videos\Qué paso\Qué paso_ea07a696-7507-4615-ae9d-b7994113342e.mp4,1.0,1.0,0.9555555555555556,1.0,0.9555555555555556,0.19838951676136504,0.3077161603503757,0.6050542414188385,0.1862701809241163,0.42116713888115354,0.2544003115759956,0.7575757575757577,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2976.0,90.0,nan,90.0
train,Qué,dataset_videos\Qué\Qué_082a8229-acb9-4bbe-85fc-4dcdd5277f2e.mp4,1.0,1.0,0.9777777777777777,1.0,0.9777777777777777,0.2135666364588878,0.3374799436993069,0.6875342941946454,0.23160481725481188,0.42412568396992156,0.24562317993905808,0.7643097643097644,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2992.0,91.0,nan,91.0
train,z,dataset_videos\z\z_dd04ee2d-80a7-421f-9daa-8f608f600593.mp4,1.0,1.0,0.9111111111111111,1.0,0.9111111111111111,0.22309753099156415,0.3572599556710985,0.7759727428356806,0.27582875436577226,0.4206896550125546,0.2386039525270462,0.7690235690235693,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2944.0,89.0,nan,89.0
train,w,dataset_videos\w\w_5a47eeff-e98f-400a-bba4-9efa5b7d7414.mp4,1.0,1.0,1.0,1.0,1.0,0.22171987853361316,0.37769857115215727,0.7211845381392373,0.2724607340881224,0.42504957417647043,0.23971016075876023,0.7582491582491583,0.10634920634920636,0.26613756613756623,640.0,480.0,1.3333333333333333,1000.0,2992.0,91.0,nan,91.0
train,Entrar,dataset_videos\Entrar\Entrar_e089032a-593a-4098-98b3-d2dfe11fcf7c.mp4,1.0,0.9777777777777777,0.9333333333333333,1.0,0.9111111111111111,0.20119262979652028,0.3344313396347894,0.6724050611257553,0.22415998516483956,0.4266918589671453,0.25899313357141285,0.7616161616161617,0.0,0.011640211640211638,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Por favor,dataset_videos\Por favor\Por favor_1bd11368-6192-4b9b-b46b-3b0b93c70f41.mp4,1.0,0.9777777777777777,0.9111111111111111,1.0,0.8888888888888888,0.23246663610946636,0.3735876076751285,0.750828684038586,0.2801534083675201,0.42477204932106866,0.2461482971906662,0.7643097643097644,0.13915343915343917,0.3137566137566137,640.0,480.0,1.3333333333333333,1000.0,2992.0,91.0,nan,91.0
train,Cirugía,dataset_videos\Cirugía\Cirugía_706bb2e0-b42e-40df-beb9-30764226e530.mp4,1.0,1.0,1.0,1.0,1.0,0.17298732304864878,0.3370427383316888,0.6145417928695679,0.20650642315809248,0.5043097741074032,0.3634872688187493,0.7656565656565658,0.0037037037037037034,0.06455026455026454,640.0,480.0,1.3333333333333333,30.303030303030305,nan,91.0,nan,91.0
train,Visitar,dataset_videos\Visitar\Visitar_fe253ff8-d1a0-494e-a18a-663fb0d023f6.mp4,1.0,0.9777777777777777,0.8666666666666667,1.0,0.8444444444444444,0.21249999998368543,0.3806491739220089,0.6926009337107341,0.26081415899040766,0.4268428875340356,0.26021313468615215,0.7656565656565659,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2992.0,91.0,nan,91.0
train,Agregar,dataset_videos\Agregar\Agregar_cfd03f45-02a5-4642-8eba-60639fd051d0.mp4,1.0,0.9555555555555556,0.9333333333333333,1.0,0.8888888888888888,0.22946133035638192,0.41129654116100733,0.7112296677298016,0.29353638717718744,0.353535333275795,0.17814928028318616,0.7616161616161617,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2976.0,90.0,nan,90.0
train,Acompañar,dataset_videos\Acompañar\Acompañar_5686b98c-6c66-4bdd-ad53-53fa63377ef8.mp4,1.0,0.9333333333333333,0.9777777777777777,1.0,0.9111111111111111,0.23382597235830313,0.38557112349404227,0.7573445551925235,0.2923764788933471,0.3495298229985767,0.16486272911230723,0.7616161616161616,0.0,0.0015873015873015873,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Sano,dataset_videos\Sano\Sano_901a06ae-3304-451a-892c-cb428c1c9285.mp4,1.0,0.9111111111111111,0.9555555555555556,0.9555555555555556,0.9111111111111111,0.2146810739983364,0.3699576841460334,0.6661128054062525,0.2457752141001857,0.4184899893071916,0.25767759250269995,0.758922558922559,0.0,0.03322259136212625,640.0,480.0,1.3333333333333333,1000.0,2944.0,89.0,nan,89.0
train,Cuando,dataset_videos\Cuando\Cuando_a21318ce-62cb-453b-94af-ad9bb3fc5957.mp4,1.0,1.0,0.8444444444444444,1.0,0.8444444444444444,0.21279879340113197,0.35615960293345983,0.6997680657439762,0.2495113757537384,0.3990827649831772,0.22035475605063967,0.7575757575757577,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,j,dataset_videos\j\j_47dfd328-3ee6-487f-b1e6-a7c03b4f3c3e.mp4,1.0,1.0,0.9555555555555556,1.0,0.9555555555555556,0.21378259288691423,0.352789486779107,0.7640801287359662,0.271648558501563,0.41955901781717936,0.24194995297325983,0.7683501683501684,0.0,0.0047619047619047615,640.0,480.0,1.3333333333333333,1000.0,2976.0,90.0,nan,90.0
train,Desmayarse,dataset_videos\Desmayarse\Desmayarse_02298144-0277-4e2a-97f8-ac158768119a.mp4,1.0,0.6888888888888889,0.9111111111111111,0.9555555555555556,0.6444444444444445,0.2224104642259026,0.37835253874460856,0.7531583655211661,0.2849756655783105,0.38906754321522186,0.20534181661076015,0.7508417508417509,0.04318936877076412,0.13122923588039864,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Allá,dataset_videos\Allá\Allá_329815e6-340a-4c2d-8e25-a9e5022b4344.mp4,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.23754269264184288,0.40267271664407517,0.7682952119244469,0.30963319692943664,0.37333782381481595,0.17486619088384842,0.7575757575757577,0.0492063492063492,0.11216931216931214,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,v,dataset_videos\v\v_a61f4d4c-dd6d-48a7-aece-024f50e1c542.mp4,1.0,1.0,0.9555555555555556,1.0,0.9555555555555556,0.22643935487467517,0.37390243146154617,0.7266604118876987,0.2717274962474476,0.42632745537492966,0.24061964021788704,0.7575757575757577,0.14444444444444451,0.3148148148148149,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Cuidar,dataset_videos\Cuidar\Cuidar_6264a5f2-56ca-4ded-b9c1-1a83eb5633d7.mp4,1.0,0.8444444444444444,0.9777777777777777,1.0,0.8222222222222222,0.191286145690733,0.31317924592230056,0.6613473779625363,0.20685854509771778,0.393338092830446,0.23812610043419732,0.7663299663299666,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2944.0,89.0,nan,89.0
train,x,dataset_videos\x\x_67d7d002-d21b-407d-bda9-45f4b47e5229.mp4,1.0,0.9777777777777777,0.9333333333333333,1.0,0.9111111111111111,0.24027464735561957,0.4188400728835,0.7678762724002203,0.3215350781144439,0.4370923999283049,0.23176013893551298,0.7575757575757577,0.3740740740740743,0.5037037037037038,640.0,480.0,1.3333333333333333,1000.0,2992.0,91.0,nan,91.0
train,Apoyar,dataset_videos\Apoyar\Apoyar_3da7204c-8d00-4707-902e-fb4b37d25de5.mp4,1.0,0.9333333333333333,0.9555555555555556,0.9777777777777777,0.9111111111111111,0.22218488216065826,0.3639550308386485,0.6816690729724036,0.24780126999127683,0.36829647686746386,0.19302890731228722,0.7582491582491583,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Llevar,dataset_videos\Llevar\Llevar_16712ef0-e81c-4730-ba79-5d8c2e142846.mp4,1.0,1.0,0.9555555555555556,1.0,0.9555555555555556,0.21483807123687157,0.33948700030644735,0.7502752257717981,0.25296134679595766,0.41491404440667895,0.23516795800791845,0.76969696969697,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2976.0,90.0,nan,90.0
train,Recordar,dataset_videos\Recordar\Recordar_4054842f-d043-4212-8a75-adc0e40e8b22.mp4,1.0,1.0,0.9111111111111111,1.0,0.9111111111111111,0.21377490448135206,0.3766716619332631,0.7190960281425052,0.26719075634355755,0.4210678478082021,0.25074219670560627,0.7616161616161616,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,s,dataset_videos\s\s_57406612-1211-4e09-8604-401d408fd572.mp4,1.0,1.0,1.0,1.0,1.0,0.20618013828562676,0.3652955777115292,0.681422233581543,0.2489083657036791,0.48311925994025334,0.31299517816967437,0.7575757575757577,0.18465608465608468,0.3592592592592596,640.0,480.0,1.3333333333333333,30.303030303030305,nan,89.0,nan,89.0
train,Escoger,dataset_videos\Escoger\Escoger_983da8d3-46b5-40c9-9592-789fefc4a489.mp4,1.0,0.8888888888888888,0.9333333333333333,1.0,0.8222222222222222,0.2262518114686121,0.3539716058307224,0.7228331946664386,0.25614421716943736,0.4335940688848495,0.2465559595161014,0.7569023569023571,0.2380952380952382,0.4074074074074074,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Buscar,dataset_videos\Buscar\Buscar_949c0f2c-8241-4955-bd82-929cf7e25c36.mp4,1.0,1.0,0.9555555555555556,1.0,0.9555555555555556,0.19209605211576689,0.31390530864397687,0.6960456748803456,0.21822028566515791,0.3795022189617157,0.2234462281068166,0.7750841750841752,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2992.0,91.0,nan,91.0
train,Esperar,dataset_videos\Esperar\Esperar_92b10007-cc19-4881-a072-01ed98f33337.mp4,1.0,0.8444444444444444,0.9555555555555556,1.0,0.8,0.20771220173628524,0.3394145237074958,0.6180814094013638,0.20974405413877872,0.4285789512925678,0.2639777852429284,0.7575757575757577,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Entender,dataset_videos\Entender\Entender_a0f65d5d-10ec-4b80-ba4d-2dd9e35a38ec.mp4,1.0,1.0,0.8888888888888888,1.0,0.8888888888888888,0.2099167002860822,0.3555598768923018,0.6790187017785179,0.24094897214484742,0.4263360046678119,0.2543154067463345,0.7575757575757577,0.005820105820105819,0.07407407407407406,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Contento,dataset_videos\Contento\Contento_563e0709-d0d4-4250-b24c-fbac62bd51a9.mp4,1.0,1.0,1.0,1.0,1.0,0.1746736915622032,0.34923988150225743,0.5611391074127621,0.1947249029326709,0.5027497705486086,0.36495161520110236,0.7629629629629632,0.0,0.006878306878306878,640.0,480.0,1.3333333333333333,30.303030303030305,nan,91.0,nan,91.0
train,Tener,dataset_videos\Tener\Tener_3c95fa66-b74d-4bd3-9376-1fbec7443d3b.mp4,1.0,1.0,0.9777777777777777,1.0,0.9777777777777777,0.23317872003324094,0.40134183433320786,0.7536391301287545,0.30261055865896364,0.4279558128780789,0.24424406588077546,0.7602693602693604,0.1698412698412698,0.3544973544973545,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Decir,dataset_videos\Decir\Decir_a5992a3a-1f38-4f7e-8b43-75d4a9f9c28c.mp4,1.0,1.0,0.9111111111111111,1.0,0.9111111111111111,0.22841027486339713,0.3659755825996399,0.7233612832095888,0.26466498251149834,0.39206170671515994,0.21150533027119106,0.7575757575757577,0.0,0.0026455026455026454,640.0,480.0,1.3333333333333333,1000.0,2992.0,91.0,nan,91.0
train,Visitar,dataset_videos\Visitar\Visitar_97f384b0-f8cd-42e1-929c-f5b10298f14d.mp4,1.0,0.9333333333333333,0.8666666666666667,0.9777777777777777,0.8222222222222222,0.2206301660655813,0.4016171740161048,0.6969121678007973,0.279212197387988,0.42791741523477766,0.2599497649404738,0.7602693602693604,0.03625541125541127,0.1033549783549784,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Triste,dataset_videos\Triste\Triste_cfa14387-4d38-4702-9444-18143acce2fb.mp4,1.0,0.8222222222222222,0.7777777777777778,0.8888888888888888,0.7111111111111111,0.21550929103801578,0.369806049267451,0.6712803317440881,0.24787715254267115,0.41959346897072264,0.2525617288218604,0.7575757575757577,0.03869047619047619,0.14523809523809522,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Responder,dataset_videos\Responder\Responder_df792c60-fa78-4c2f-88bf-db3531c4d0e4.mp4,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.21517547537462078,0.33333656721644933,0.7065985782278909,0.23555123561988078,0.41937012837992776,0.24005765385097927,0.7575757575757577,0.0,0.12433862433862432,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Algunos,dataset_videos\Algunos\Algunos_083900c7-dd9d-4193-9620-c0d950c61556.mp4,1.0,0.9333333333333333,0.9777777777777777,1.0,0.9111111111111111,0.20775830406183876,0.33602549499935574,0.7832809160153071,0.2623213511837873,0.3549107687340842,0.1854006075196796,0.7878787878787877,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Querer,dataset_videos\Querer\Querer_336c07e1-2e80-4beb-a85d-c69cac6aa99d.mp4,1.0,0.9777777777777777,1.0,1.0,0.9777777777777777,0.21172121431493687,0.3271510468588935,0.686738579471906,0.2237160377516816,0.42233378059334226,0.255003226796786,0.7649831649831651,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Recordar,dataset_videos\Recordar\Recordar_18c79fe3-e742-4e0e-b707-79046bda7eb9.mp4,1.0,1.0,0.8666666666666667,1.0,0.8666666666666667,0.22244609796271825,0.3853688014878167,0.7392237603664398,0.2855187418667776,0.4284353716505898,0.2559845593240526,0.7609427609427611,0.1137566137566137,0.2724867724867722,640.0,480.0,1.3333333333333333,1000.0,2976.0,90.0,nan,90.0
train,Caminar,dataset_videos\Caminar\Caminar_ebe15c54-5a1e-45f2-9592-60d772286ee4.mp4,1.0,1.0,0.8444444444444444,1.0,0.8444444444444444,0.19722340896071253,0.3492101914352841,0.7329325947496627,0.255776733563696,0.47647048234939576,0.3137103941705492,0.7744107744107743,0.06031746031746029,0.15714285714285717,640.0,480.0,1.3333333333333333,30.303030303030305,nan,90.0,nan,90.0
train,Olvidar,dataset_videos\Olvidar\Olvidar_f4eb950e-d654-46bb-a32a-00cb9bb960b5.mp4,1.0,1.0,0.8888888888888888,1.0,0.8888888888888888,0.20878496956343612,0.36704848143789504,0.7070049236218134,0.257932775013708,0.41416921516259514,0.24554709328545465,0.7629629629629632,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,c,dataset_videos\c\c_85eae029-5664-45ca-a652-4a26bc6049f6.mp4,1.0,1.0,1.0,1.0,1.0,0.191354057756541,0.35246232350667317,0.6257902218235863,0.2206769991807924,0.4866422050529056,0.3283594283792708,0.7562289562289564,0.0,0.017989417989418,640.0,480.0,1.3333333333333333,30.303030303030305,nan,89.0,nan,89.0
train,Cuánto,dataset_videos\Cuánto\Cuánto_712a5f6d-5f78-4826-8878-0a72ac73cee5.mp4,1.0,0.8222222222222222,0.9555555555555556,0.9777777777777777,0.8,0.20023148002913593,0.3387540400028229,0.7353531612290276,0.24613500536012925,0.4007906261417601,0.24345603552129533,0.7764309764309767,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Buscar,dataset_videos\Buscar\Buscar_c20a4ecc-af11-4fd4-a5b7-ae456835e53c.mp4,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.20141334923844692,0.3330259733729892,0.6876222650210063,0.22903465078383942,0.3743654797474543,0.21234839028782315,0.7609427609427611,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2928.0,89.0,nan,89.0
train,Lo siento,dataset_videos\Lo siento\Lo siento_8bd00d0b-e344-47bc-9b43-b0707de19763.mp4,1.0,1.0,0.9777777777777777,1.0,0.9777777777777777,0.2160033414660553,0.3443897459242079,0.718607199854321,0.24773183209381064,0.41878014206886294,0.2426602969566981,0.7609427609427611,0.0,0.010052910052910053,640.0,480.0,1.3333333333333333,1000.0,4976.0,150.0,nan,150.0
train,Gracias,dataset_videos\Gracias\Gracias_4712e7eb-a725-4fb0-956a-72a85b23d567.mp4,1.0,0.9777777777777777,0.9111111111111111,1.0,0.8888888888888888,0.20733026930498835,0.34251300162739223,0.6667257626851399,0.22853698663854846,0.4260998166269726,0.25575261347823675,0.758922558922559,0.029629629629629624,0.13280423280423279,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Defender,dataset_videos\Defender\Defender_1fac9754-8507-4a5c-b6de-40e3380e8b68.mp4,1.0,0.9111111111111111,0.9333333333333333,0.9777777777777777,0.8666666666666667,0.2308683521752791,0.37234596345159743,0.7359241071674559,0.2733872150360383,0.39734763304392495,0.21323627796438005,0.7555555555555558,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2928.0,89.0,nan,89.0
train,Respetar,dataset_videos\Respetar\Respetar_38cb561b-cade-4b02-87d5-23c5e6c69cfb.mp4,1.0,0.9777777777777777,0.9333333333333333,1.0,0.9111111111111111,0.21371315894345458,0.37041104899512395,0.7509814696179495,0.27494726741118325,0.4215229411919912,0.24624739289283754,0.7723905723905725,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Tú,dataset_videos\Tú\Tú_ce8f35b9-9005-4d21-93c6-e8a20c04c521.mp4,1.0,1.0,0.8888888888888888,1.0,0.8888888888888888,0.20885002313912818,0.341104879644182,0.6855951090653737,0.23393739131815167,0.42748624053266315,0.2624534000953039,0.7582491582491583,0.0,0.06402116402116403,640.0,480.0,1.3333333333333333,1000.0,2976.0,90.0,nan,90.0
train,Pasear,dataset_videos\Pasear\Pasear_0cd534d8-56c1-4f0f-8480-9d840f2e3f9e.mp4,1.0,0.9333333333333333,0.9333333333333333,0.9555555555555556,0.9111111111111111,0.2115599614001413,0.3341195086638133,0.6640923963652716,0.2226406711752274,0.4122499108314514,0.2461694316731559,0.7602693602693604,0.0,0.013842746400885939,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Creer,dataset_videos\Creer\Creer_39a53463-fb8d-4585-a772-01f1c07775e8.mp4,1.0,0.9333333333333333,0.9555555555555556,1.0,0.8888888888888888,0.1919727089271318,0.3241619454489814,0.6847281869914796,0.2212919917665977,0.3971141066816118,0.23590759370062087,0.7744107744107748,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2976.0,90.0,nan,90.0
train,Tú,dataset_videos\Tú\Tú_01000a6b-b915-40f9-941e-249dfa09fd0b.mp4,1.0,1.0,0.9111111111111111,1.0,0.9111111111111111,0.21440521745959434,0.34818359944555494,0.6942087537712521,0.24172878329462597,0.42600455317232344,0.2553209559784995,0.7575757575757577,0.011640211640211638,0.16243386243386246,640.0,480.0,1.3333333333333333,1000.0,2992.0,91.0,nan,91.0
train,El,dataset_videos\El\El_cf057a0f-81b1-4ecf-a557-59fda0f432bc.mp4,1.0,1.0,0.9555555555555556,1.0,0.9555555555555556,0.20864195999015023,0.3543960690498352,0.690283496512307,0.24479853338072802,0.42973770731025274,0.25296412342124514,0.7575757575757577,0.029629629629629624,0.17671957671957675,640.0,480.0,1.3333333333333333,1000.0,2944.0,89.0,nan,89.0
train,t,dataset_videos\t\t_afd25521-c402-4ad2-b5d6-892e33fdffc8.mp4,1.0,1.0,0.9555555555555556,1.0,0.9555555555555556,0.20588837396488396,0.33828393353356256,0.731896796491411,0.2458621697086717,0.42779320577780405,0.2483052134513855,0.7690235690235693,0.0,0.0,640.0,480.0,1.3333333333333333,62.5,185.0,90.0,2.96,90.0
train,i,dataset_videos\i\i_92ea4802-01c9-431b-82f6-876352322bdd.mp4,1.0,1.0,0.8888888888888888,1.0,0.8888888888888888,0.21181944312488565,0.3447474307484097,0.6969575279288822,0.24019330449568668,0.41909391548898484,0.2362657477458318,0.7582491582491583,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2976.0,90.0,nan,90.0
train,j,dataset_videos\j\j_a8aed4ce-6aed-4317-9423-e3b8188ca6c8.mp4,1.0,1.0,0.9777777777777777,1.0,0.9777777777777777,0.18349992283480515,0.3283630695607927,0.6199884374936422,0.20351462128570574,0.4853036363919576,0.33542022969987656,0.758922558922559,0.0,0.013756613756613757,640.0,480.0,1.3333333333333333,30.303030303030305,nan,90.0,nan,90.0
train,Acostumbrar,dataset_videos\Acostumbrar\Acostumbrar_e772b520-796f-4859-8812-e5d83cfef9cf.mp4,1.0,1.0,1.0,1.0,1.0,0.25898526022067814,0.4355054073863559,0.7957135660780801,0.34662471427554625,0.3483859701289071,0.1416524746351772,0.7575757575757577,0.013227513227513227,0.022751322751322748,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Cuando,dataset_videos\Cuando\Cuando_e0b374e6-cb70-4e1c-82ff-04fe6794f6cd.mp4,1.0,1.0,0.8666666666666667,1.0,0.8666666666666667,0.20635004074142585,0.3570419463846419,0.6778076827526093,0.2420531101362733,0.3974518636862437,0.22796996964348687,0.754882154882155,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,q,dataset_videos\q\q_75e2787e-8666-4e10-92b6-f6120fd9bde7.mp4,1.0,1.0,0.9555555555555556,1.0,0.9555555555555556,0.21129270153766058,0.3286333123842875,0.6288302352031072,0.20662598658902628,0.4249990079138014,0.25022076401445603,0.7582491582491583,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Aburrido,dataset_videos\Aburrido\Aburrido_611245fd-e47b-4a6d-8e33-25cfe58aa081.mp4,1.0,1.0,0.6888888888888889,1.0,0.6888888888888889,0.23217389184456977,0.3944779998726315,0.7528810693158043,0.2971469243339718,0.3793516473637687,0.19704486827055614,0.7575757575757577,0.04232804232804234,0.19312169312169303,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,n,dataset_videos\n\n_f8cabc3d-3b02-4f89-a21f-26c6f2a03e27.mp4,1.0,0.9777777777777777,0.9777777777777777,1.0,0.9555555555555556,0.2139681610513754,0.38182763589753044,0.6788154164950053,0.2600161731131752,0.4796537948979272,0.30411212179395886,0.6976430976430977,0.3502645502645505,0.4804232804232806,640.0,480.0,1.3333333333333333,30.303030303030305,nan,90.0,nan,90.0
train,Dónde,dataset_videos\Dónde\Dónde_12bde442-7b84-4b45-a638-980aed24a19c.mp4,1.0,0.8888888888888888,0.8888888888888888,0.9555555555555556,0.8222222222222222,0.22472665226207764,0.34348408579826356,0.663532852795389,0.22790716153835133,0.38996726274490356,0.20736081500848133,0.7528619528619529,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2928.0,89.0,nan,89.0
train,Hablar,dataset_videos\Hablar\Hablar_70130bc4-8411-43f0-828d-bc5760de19d4.mp4,1.0,0.9555555555555556,0.9555555555555556,1.0,0.9111111111111111,0.20369512501026882,0.3450231002436744,0.6257487833499908,0.2158924104445378,0.40830861197577584,0.24402398930655586,0.7575757575757577,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Decir,dataset_videos\Decir\Decir_c7153045-9e0e-4653-9819-3737aa0ca4e8.mp4,1.0,1.0,0.9111111111111111,1.0,0.9111111111111111,0.22727313324371454,0.37305415868759156,0.7428999086221059,0.27712187783674513,0.38807400067647296,0.20061688125133514,0.7575757575757577,0.0,0.022222222222222233,640.0,480.0,1.3333333333333333,1000.0,2992.0,91.0,nan,91.0
train,Agregar,dataset_videos\Agregar\Agregar_59bcec39-eefd-4d31-8cba-3d2c299b44dc.mp4,1.0,0.9777777777777777,0.9555555555555556,1.0,0.9333333333333333,0.22598711449404113,0.4317988865905338,0.7033294611506992,0.3043491092637942,0.3536679016219245,0.1809430503182941,0.7595959595959597,0.0,0.0,640.0,480.0,1.3333333333333333,62.5,187.0,91.0,2.992,91.0
train,Contento,dataset_videos\Contento\Contento_bbf7f3fc-5a2f-4243-ae99-abcb97f6efa4.mp4,1.0,0.8666666666666667,0.9111111111111111,1.0,0.7777777777777778,0.19756781909382296,0.3606447550985548,0.7023743053277334,0.24918821867645788,0.401525166299608,0.23463996748129526,0.7730639730639735,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Perdón,dataset_videos\Perdón\Perdón_3bc13f4c-6429-43ac-82d2-5f8b48648ca4.mp4,1.0,0.9333333333333333,0.9111111111111111,1.0,0.8444444444444444,0.20657370526476554,0.32808941735161673,0.7205871449576484,0.23551599345167296,0.4212433589829339,0.25851046807236144,0.7683501683501687,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,y,dataset_videos\y\y_8e0758b8-6a18-41f5-9196-ca86378fc181.mp4,1.0,0.0,1.0,1.0,0.0,0.4321976219566007,0.7524872289763557,0.6716889508896404,0.5054097340344923,0.3661337794529067,0.3869431561893887,0.692929292929293,0.0,0.0,640.0,480.0,1.3333333333333333,30.320044918585065,90.0,90.0,2.9683333333333333,90.0
train,b,dataset_videos\b\b_05bc6387-e9d2-40fc-a1ac-770a5f2ef403.mp4,1.0,0.0,1.0,1.0,0.0,0.48324656451951054,0.6642893605762058,0.9333510756492615,0.6199597583860648,0.9281505684057871,0.5442376083797879,0.5454545454545456,0.0,0.0,640.0,480.0,1.3333333333333333,30.303030303030305,nan,45.0,nan,45.0
train,Día,dataset_videos\Día\Día_d11990fe-317e-4042-970e-7a5fa61f9d1d.mp4,1.0,1.0,0.7111111111111111,1.0,0.7111111111111111,0.2353333089640502,0.37653256588511996,0.7526176700989405,0.28341742917954055,0.3953791134887271,0.19588454729980892,0.7575757575757577,0.02698412698412698,0.1846560846560846,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Contento,dataset_videos\Contento\Contento_eaf16ce3-6298-4193-98a0-c2e46326468e.mp4,1.0,0.8222222222222222,0.9777777777777777,1.0,0.8,0.2071331756697833,0.38818408946196237,0.6746732443571091,0.2612196563643413,0.39969546364413366,0.23262486590279474,0.7609427609427611,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Salir,dataset_videos\Salir\Salir_3f1300cb-842f-4bf4-8c7c-a65a9d7f0b1e.mp4,1.0,0.9555555555555556,0.9555555555555556,1.0,0.9111111111111111,0.19598123419393895,0.3256380710336897,0.7877393391397264,0.25734402597318334,0.4196821447875765,0.24830827050738866,0.7804713804713808,0.0,0.0,640.0,480.0,1.3333333333333333,1000.0,2960.0,90.0,nan,90.0
train,Mucho,dataset_videos\Mucho\Mucho_692f6fc9-8dfa-4e8a-8949-a3bf26c89973.mp4,1.0,0.8888888888888888,0.9111111111111111,0.9555555555555556,0.8444444444444444,0.21664038338436156,0.331632403532664,0.7640950332085291,0.2513874146088132,0.4149047142929501,0.24440616038110521,0.7791245791245793,0.0,0.0,640.0,480.0,1.3333333333333333,62.5,185.0,90.0,2.96,90.0
